address,token_address,total_pnl,realized_pnl,roi,unrealized_pnl,unrealized_roi,win_rate,wins,losses,total_volume,total_trades,avg_trade_size,is_bot,avg_profit_per_trade,loss_rate,win_loss_ratio,profit_factor,volume_per_trade,persona,persona_confidence,validation_passed,quality_score,prob_Elite Sniper,prob_Whale,prob_Consistent Performer,prob_Scalper,prob_Momentum Trader,prob_Risk-Taker,prob_Developing Trader,profitability_score,risk_adjusted_score,consistency_score,copy_trading_score,risk_category,qual_category
5stAnCvWhhXmFUCH6x689Vdeb4BxwogTd2bZppUtB3AK,4tk5kfz9fab3ytx9k1fiyssm7njfvayseg32dqcj82t4,2555.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,2,1300.0,0,0.0,0.0,0.0,0.0,1300.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5suj5CA91EKzD9x3BBhyay5eDmNwMnquntAJADNLaews,edpqmvu9okrtnkn8k3tvqwpew6uadexbemdpn7y3hvs2,32211.0,14799.0,11.93,1198.0,0.97,49.72,88.0,89.0,270000.0,1300,205.0,0,11.383846153846154,0.06846153846153846,0.9887640449438202,0.9887640449438202,207.69230769230768,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5TChSXGKsvRDweVRHkukoGzbCkCpimL4C14sXW4395k2,9sef2pwchp9qb6rfanp6rvuevu8hpmza4tnsyzwipgme,459838.0,-9393.4,-2.12,-22945.0,-5.17,29.69,38.0,90.0,1100000.0,471,2300.0,0,-19.94352441613588,0.1910828025477707,0.4222222222222222,0.4222222222222222,2335.456475583864,Whale,0.46231011111111103,True,0.46231011111111103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5631120000000001,0.1461139348903043,0.8,0.4753099915782025,Medium-High Risk,Medium
5tH1gTJwWD1SZCZ1gwb63LNg114JH1YZtF4qeT3BoohN,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,35327.0,34525.0,212.36,29549.0,181.75,42.86,3.0,4.0,56000.0,56,1000.0,0,616.5178571428571,0.07142857142857142,0.75,0.75,1000.0,Momentum Trader,0.5019066607142857,True,0.5019066607142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5759380000000001,0.25332589285714285,0.6560000000000001,0.48776363392857147,Medium-High Risk,Medium
5tpVaoyjHDaBHenWCfkXwPaPXbwew4UDHw4pX3Uo3fd3,6wy9wxyct5a1mgyjixfnmi3swgnugzdjy75jepvsr2mg,2993.0,363.24,6.77,0.0,0.0,50.0,2.0,2.0,14000.0,37,371.0,0,9.817297297297298,0.05405405405405406,1.0,1.0,378.3783783783784,Developing Trader,0.30842325,True,0.30842325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.311022,0.28049086486486485,0.622,0.3637983844594595,High Risk,Low
5TXAdQFuTe4hn4JhYuyRMSspXtMQcoZ1z1QmqCF7SVuc,et36eupe6vkdbewty5c6pqfz3wvmlxgfbbzpephvcqcd,513.03,513.03,3.1,-4129.1,-24.92,20.0,1.0,4.0,25000.0,11,2200.0,0,46.6390909090909,0.36363636363636365,0.25,0.25,2272.7272727272725,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5u25M24eeTWM1JpJxM8UvVyfm7G6qekzUpocCEDamRWw,7vbqtbxevphssw3iuebvczrqo322jnjujun6scdcxr6t,5293.9,1676.6,11.24,0.0,0.0,100.0,1.0,0.0,35000.0,124,283.0,0,13.520967741935483,0.0,1.0,1.0,282.258064516129,Scalper,0.4357524583333333,True,0.4357524583333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4185159333333333,0.2806760483870968,0.96,0.48718443368279574,Medium Risk,Medium
5UfvzjUw4xwZfrnhJXvP2tsBWuG3nABBZ5Enm4HxraM3,j3s2eabdxatejd9nghavsrv88pugsqwmrggywxoel587,3309.3,238.81,10.03,0.0,0.0,33.33,1.0,2.0,8100.0,16,504.0,0,14.925625,0.125,0.5,0.5,506.25,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5V7kpPNHCky7izvRfyZSLyjTLDFSEqUqLNbGinyr7Gtz,8n5vs5asyqxrkvl73k9m6hvtkzwmeubsdkzql2mbddy4,57200.0,215.67,8.7,0.0,0.0,100.0,1.0,0.0,62000.0,80,777.0,0,2.695875,0.0,1.0,1.0,775.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5VKFUwUsnNabupoDo4sGgxSDBJNoApHqDFcnia6CGyoa,1ptwwxev41ssw6nvwwe4aqkfrn6j3jwe7andlehdsfm,1036.1,111.81,23.51,0.0,0.0,100.0,1.0,0.0,2000.0,9,221.0,0,12.423333333333334,0.0,1.0,1.0,222.22222222222223,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5W5vnVSX7NjaghpfMf1jyvtcQNyRffk7hDZS67rKXQpW,69zvrff9k7c9dsrtouisoekc7g5lm1gz4mokgrjghsjv,249019.0,76672.0,17.45,-72038.0,-16.4,27.27,3.0,8.0,904000.0,179,5100.0,0,428.33519553072625,0.0446927374301676,0.375,0.375,5050.2793296089385,Risk-Taker,0.41787941666666667,True,0.41787941666666667,0.0,0.463861182944198,0.0,0.0,0.0,0.5361388170558021,0.0,0.44381933333333334,0.1576667597765363,0.8,0.4266157029329609,High Risk,Medium
5wuWqapipz5FArBYtSRLxFB63YXBNBHAFTg8zJSN9pWf,gnyxamygf1iivijdpqkegifxbtmfxmd46bgfnh3xh9rj,5636.8,-377.43,-3.28,-143.73,-1.25,18.18,2.0,9.0,28000.0,52,532.0,0,-7.258269230769231,0.17307692307692307,0.2222222222222222,0.2222222222222222,538.4615384615385,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5X2KKAKELkce9WhofQz1gsPU6xMduc8Z2MFQCe4ABbws,5jn7rnf7cdzcwsgqjmnszuux7gsrpwfjkkjhejhkgijc,26365.0,-4713.3,-32.67,0.0,0.0,17.65,3.0,14.0,55000.0,71,778.0,0,-66.38450704225352,0.19718309859154928,0.21428571428571427,0.21428571428571427,774.6478873239437,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,8s1xuyxblz4amd58hburi87czn8ihcofsqxkxzhscvqs,78137.0,50112.0,42.83,-6732.9,-5.75,37.5,12.0,20.0,262000.0,217,1200.0,0,230.93087557603687,0.09216589861751152,0.6,0.6,1207.373271889401,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5yCMdPWBXe7HSG48Wn8yzSU27VaneP5nLXvFEYF8nPCe,5wnu5qhdprgrl37ffcd6tmmqzugqgxwafgz477rshthy,203708.0,-11952.0,-4.8,-107368.0,-43.08,0.0,0.0,11.0,489000.0,179,2700.0,0,-66.77094972067039,0.061452513966480445,0.0,0.0,2731.8435754189945,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
5ywvGNbFvj929J4kV5Lhs488sC4HBX3CJVHQzSMZUeQQ,8s1xuyxblz4amd58hburi87czn8ihcofsqxkxzhscvqs,9504.3,-70.09,-0.16,0.63,0.0,11.11,2.0,16.0,99000.0,114,869.0,0,-0.6148245614035088,0.14035087719298245,0.125,0.125,868.421052631579,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
619Hw3DjqWfkYGVmMXFukm9Rk3CJBLRWS5A6TxkckEPc,5dt1rtljtcozawmrahpinwiffhjhswnxiwq3f2w7zshn,58697.0,5207.9,3.52,-0.73,0.0,36.73,54.0,93.0,354000.0,1200,289.0,0,4.339916666666666,0.0775,0.5806451612903226,0.5806451612903226,295.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
61TbrR33MtD5MeAgFbkCabbCL2WZovoCDPQFYfJwedUN,7dvri3qjyd3uobszl3zth8vscgu6r6r2nvfsh7uvfdte,0.0,0.0,0.0,-0.06,-42.91,11.11,1.0,8.0,0.0,28,0.0,0,0.0,0.2857142857142857,0.125,0.125,0.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
62LHykT5LZG8yd93pAwgMKLmrTna7Pzt6C76zBVWudu4,8j4th92zkmaolje8ucvetjbpkxnx7sdk5pxvp93hgk3f,18468.0,-3287.0,-5.9,31986.0,57.39,14.29,1.0,6.0,111000.0,68,1600.0,0,-48.338235294117645,0.08823529411764706,0.16666666666666666,0.16666666666666666,1632.3529411764705,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
62tcm1Rr7BagcxgVfe1iYD9fcBnryEw4csvjWMou3hLP,5dt1rtljtcozawmrahpinwiffhjhswnxiwq3f2w7zshn,-14144.0,-25501.0,-16.13,-0.98,0.0,27.17,25.0,67.0,300000.0,579,517.0,0,-44.04317789291883,0.1157167530224525,0.373134328358209,0.373134328358209,518.1347150259068,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
63A99xoxxUVBm8VUguBcJZbYWDLi9AjYvYtB16xWqCzw,69zvrff9k7c9dsrtouisoekc7g5lm1gz4mokgrjghsjv,-63354.0,-136869.0,-20.55,1504.8,0.23,18.92,7.0,30.0,1100000.0,406,2600.0,0,-337.115763546798,0.07389162561576355,0.23333333333333334,0.23333333333333334,2709.35960591133,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
63my38nrAKKRrN4GiXicUNfmzH1rUkXEXErP8Nz1qiLb,2kuebor9p8e2yvgcund9ipmhgm9nl4pg11zeeoqvqzwg,315319.0,56361.0,78.49,-2096.8,-2.92,33.33,1.0,2.0,451000.0,211,2100.0,0,267.1137440758294,0.009478672985781991,0.5,0.5,2137.440758293839,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
65bqkyNow2D8qFP5c9cKpeHtPKMvyKS37uUDskahW952,4coxh8r1qbbazxrftax8hdanue9uqpjc1tpczwaytpdi,6159.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,18,342.0,0,0.0,0.0,0.0,0.0,344.44444444444446,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
65HUe9zK9Wi6vZvFD5rAQMgMgLpZdCvHXLpiq3W4SDd,6gdrrenvfyjqdcugmrkdg2ju7uj8ncvbt2ukal2mdj1l,39597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,5,7900.0,0,0.0,0.0,0.0,0.0,8000.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
66f2y6JFv3SW3eYRSK8U4akoYk8EQ7Yr9CUJxjCLaYkJ,bcviecp8byqg41qhyycqizjh9pvm8nsiqwppin9y6n4u,33812.0,-728.19,-30.93,0.0,0.0,33.33,2.0,4.0,39000.0,54,713.0,0,-13.485000000000001,0.07407407407407407,0.5,0.5,722.2222222222222,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
66N5hqLcseAxpwAVBQJXveb4C4ZM2GdBirm3xYVBprbh,emb95ywjfmu5p2n9ee7juesbgkmgxwsampzcrz9riths,1758.0,584.31,15.07,1734.6,44.74,50.0,1.0,1.0,8200.0,52,157.0,0,11.236730769230768,0.019230769230769232,1.0,1.0,157.69230769230768,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
66W4ypeod8MegVzMot5ZJPEh6QBUG4FriDxC72bEJxvT,yrrustgpugdp8bbfosqdefssen6sa75zs1qjvgnhtmy,277563.0,-74609.0,-85.52,0.0,0.0,0.0,0.0,3.0,452000.0,44,10000.0,0,-1695.659090909091,0.06818181818181818,0.0,0.0,10272.727272727272,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
69x2jpq3afCXDpb3iju1f228VQK5BMyd8F5eU4JWNt7J,enbgi7fxssvuakatdhja7merx6saq2ihqo1z9k9gs3kx,1705.4,1705.4,22.07,-59.42,-0.77,60.0,9.0,6.0,16000.0,51,305.0,0,33.43921568627451,0.11764705882352941,1.5,1.5,313.72549019607845,Consistent Performer,0.3453818,True,0.3453818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35056360000000003,0.3966719607843137,0.706,0.43496520823529405,Medium Risk,Low
69z4qTgQ5DBRTJvnQzx2h8jZhNsv5UgADotEwwKUm2JS,7cckzmrxbpfhwyzgpqpukl6beywaetsnhwnwe3jenevc,104246.0,287.49,0.5,9.13,0.02,32.26,10.0,21.0,217000.0,254,853.0,0,1.1318503937007873,0.08267716535433071,0.47619047619047616,0.47619047619047616,854.3307086614174,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6A8fruE85QTXydfjLMuSvYAWgcFiorNxPHBVWdfiv9dJ,9mxxzyyszfbu6cvn57hkrrgkxfhgk5pytlbqwhzrcczt,33733.0,14187.0,15.88,-146.69,-0.16,33.33,15.0,30.0,200000.0,273,731.0,0,51.967032967032964,0.10989010989010989,0.5,0.5,732.6007326007326,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6aFkwaxPd8NbPSCttkFZanegBWm8zYcJf6C2L1hshKok,dxuzkwqyuyzmjqhpjedvanghng4r8vq2om6dyry3q2kz,40665.0,1749.6,0.39,2260.1,0.51,32.56,14.0,29.0,887000.0,342,2600.0,0,5.11578947368421,0.0847953216374269,0.4827586206896552,0.4827586206896552,2593.5672514619882,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6AQvAWpj435UAVJWmURURNpQ2P3ei2v6Lfz2JDNXVnjq,52flwrtxbq3ej3qc6vbyrdzoykogp3jsxxhygue9r5v,39627.0,1449.9,3.4,0.0,0.0,47.62,10.0,11.0,125000.0,122,1000.0,0,11.884426229508197,0.09016393442622951,0.9090909090909091,0.9090909090909091,1024.5901639344263,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6BDxr2oWkdXHnYinLH5DwUSCFZ6pPNkCvDFdisCgdE6k,emb95ywjfmu5p2n9ee7juesbgkmgxwsampzcrz9riths,908.91,182.53,62.72,0.0,0.0,100.0,1.0,0.0,1500.0,7,213.0,0,26.075714285714287,0.0,1.0,1.0,214.28571428571428,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6BEvzS1oKGZ9X1MDSvtYYL9mBHTJBdcXRDFxh2QicLJ3,22wrmytj8x2trvqen3fxxi2r4rn6jdhwomtpssmn8rud,110274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,8,14000.0,0,0.0,0.0,0.0,0.0,13750.0,Risk-Taker,0.36039316666666665,True,0.36039316666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.273516,0.049999999999999996,0.248,0.21004571666666666,High Risk,Low
6BibqznyX2iFZa8wTE3HqA8zMM82tUApZzebURQ7dpKL,enbgi7fxssvuakatdhja7merx6saq2ihqo1z9k9gs3kx,1002.5,32.59,0.55,125.32,2.12,22.22,2.0,7.0,12000.0,75,159.0,0,0.4345333333333334,0.09333333333333334,0.2857142857142857,0.2857142857142857,160.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6C2vkDyYYopRLv2EDnivUPHpH1yMEHEVFnrztwe5McEE,bysqk5wcufsec5gomgwbg6acpsyayihgf4vvt2lp48ex,5047.9,-831.13,-14.08,-1.7,-0.03,10.53,2.0,17.0,17000.0,123,137.0,0,-6.757154471544715,0.13821138211382114,0.11764705882352941,0.11764705882352941,138.21138211382114,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6c4tVSd9xzLfQ4PbcQ1oLumqQDXAgE4eQHSumL6XoS4t,6gdrrenvfyjqdcugmrkdg2ju7uj8ncvbt2ukal2mdj1l,53075.0,-17221.0,-32.12,-32.55,-0.06,0.0,0.0,7.0,160000.0,60,2700.0,0,-287.01666666666665,0.11666666666666667,0.0,0.0,2666.6666666666665,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6DtRuUXRh5rVZCEUNCvtreS8svoTc3a18vvngn1SBsZm,8gahtmxsxnmsx4dtwrgwepro3khn9regldjy8xq9c5fr,4676.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,3,1600.0,0,0.0,0.0,0.0,0.0,1566.6666666666667,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6e1GCzyBewQdXqQQonLCt2YuMhur6DcyUy4acgymCFZH,5hk4wsubzxqzvgn2q6jqhhqb7gmzwilwrkngobytvdhg,38911.0,29533.0,38.09,31472.0,40.59,51.11,23.0,22.0,151000.0,305,495.0,0,96.8295081967213,0.07213114754098361,1.0454545454545454,1.0454545454545454,495.08196721311475,Scalper,0.3496032196969697,True,0.3496032196969697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3789473333333333,0.2952960208643815,1.0,0.4751280615623447,Medium Risk,Low
6EAu2riXj6N9pdizedQVa7R6sz9HYUT42vpdav33qinx,ccyufsfkwbor2ak9zygfcj18eblqwrrnjebpbc6hkcm8,-32238.0,-43183.0,-33.69,-2135.1,-1.67,0.0,0.0,14.0,220000.0,233,945.0,0,-185.33476394849785,0.060085836909871244,0.0,0.0,944.206008583691,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6eo6CjynErwoQ52Y9YYpz1uxGYhPPozXKGkE7UFk8KMe,fiovvnhbghitj5ozudrdzm4ci5reeugua9ds3cvaxsdd,20779.0,-222.94,-0.28,-2.77,0.0,30.0,15.0,35.0,178000.0,185,964.0,0,-1.205081081081081,0.1891891891891892,0.42857142857142855,0.42857142857142855,962.1621621621622,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6f5i4vn9Dez7zLXFus42e5GB67uzxW54HxdDKGsYgfPJ,5dt1rtljtcozawmrahpinwiffhjhswnxiwq3f2w7zshn,-4.67,-768.89,-1.83,-1.11,0.0,33.33,3.0,6.0,82000.0,313,262.0,0,-2.456517571884984,0.019169329073482427,0.5,0.5,261.98083067092654,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6FzAoR316QBi8Ne3ARwZixhbfbBg12YkFhZRNZDS5ath,2uf4xh61rdwxng9woyxsvqp7zua6klfpb3nvnrqeoisd,1339290.0,-2899.9,-0.24,0.0,0.0,0.0,0.0,1.0,3700000.0,41,91000.0,0,-70.72926829268293,0.024390243902439025,0.0,0.0,90243.90243902439,Risk-Taker,0.7311333333333333,True,0.7311333333333333,0.0,0.40328635943196034,0.0,0.0,0.0,0.5967136405680395,0.0,0.5330133333333333,0.04646353658536585,0.44599999999999995,0.3894577276422765,High Risk,High
6G8Cu53PRgm5aPHxMaZRguYHJfaNxmnmgoR129cKMvJk,8gahtmxsxnmsx4dtwrgwepro3khn9regldjy8xq9c5fr,19581.0,3964.0,2.61,-7.17,0.0,46.43,52.0,60.0,323000.0,1100,307.0,0,3.6036363636363635,0.05454545454545454,0.8666666666666667,0.8666666666666667,293.6363636363636,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6GxLscStMScachRZDvYSdDmZzKGfa4vdmT4j98v6YDoS,enbgi7fxssvuakatdhja7merx6saq2ihqo1z9k9gs3kx,9423.0,-1299.2,-1.58,-416.43,-0.51,38.46,20.0,32.0,169000.0,810,209.0,0,-1.6039506172839506,0.03950617283950617,0.625,0.625,208.64197530864197,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6hcX7fVMzeRpW3d7XhFsxYw2CuePfgSMmouZxSiNLj1U,6sekz73vph5afymqtzav6h5vaqqlz2c8wqecq6mhlqfk,183359.0,11050.0,5.41,-383.59,-0.19,26.15,17.0,48.0,591000.0,692,854.0,0,15.968208092485549,0.06936416184971098,0.3541666666666667,0.3541666666666667,854.0462427745665,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6ifQ9mcV92vd49RXueAXqmtqvJUeBk9rWgWk5cEKLt3F,gc1utsxrrlauwby3uwsemjuxhjmjhhv1sxj9a1jhvyxp,16057.0,-344.19,-2.57,-1036.1,-7.73,33.33,2.0,4.0,33000.0,27,1200.0,0,-12.747777777777777,0.14814814814814814,0.5,0.5,1222.2222222222222,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6iKCPH3FCFMtGHSvw3qkV6cQ4ACQML8BGrB5gev3exsM,8ngjonmzwid3dg31nkzhawajbts1urxggebkztskbxsd,1977.3,-137.74,-5.9,0.0,0.0,16.67,1.0,5.0,6600.0,39,170.0,0,-3.531794871794872,0.1282051282051282,0.2,0.2,169.23076923076923,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6j15wAMgKtTqVS6wXHpFgLctPCu7rsM6LYMmAipN6KiC,4w2cysotx6czaugmmwg13hdpy4qemg2czekyeqyk9ama,333802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334000.0,39,8600.0,0,0.0,0.0,0.0,0.0,8564.102564102564,Risk-Taker,0.47874449999999996,True,0.47874449999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4225346666666667,0.049999999999999996,0.434,0.3186883166666667,High Risk,Medium
6jRdbzEnabPyZtWEgnkfU7iFiGi2z2ifaSqR2pbo7ZTU,enbgi7fxssvuakatdhja7merx6saq2ihqo1z9k9gs3kx,240.53,-2887.9,-2.13,1313.6,0.97,34.15,14.0,27.0,255000.0,545,469.0,0,-5.298899082568807,0.04954128440366973,0.5185185185185185,0.5185185185185185,467.88990825688074,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6kN2Ybe9c2P8cjMGpNLemBGS2tEx8Bk3CHsGyh4szKVP,8ngjonmzwid3dg31nkzhawajbts1urxggebkztskbxsd,12293.0,785.45,1.95,-300.33,-0.74,37.5,15.0,25.0,91000.0,151,601.0,0,5.201655629139073,0.16556291390728478,0.6,0.6,602.6490066225166,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6LCyy8d26ZrWUqonqvbjtDhB7K2kXqHQmuC5uHEsaWoN,5wnu5qhdprgrl37ffcd6tmmqzugqgxwafgz477rshthy,123192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123000.0,6,21000.0,0,0.0,0.0,0.0,0.0,20500.0,Risk-Taker,0.36844866666666665,True,0.36844866666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28212800000000005,0.049999999999999996,0.23600000000000002,0.2118960666666667,High Risk,Low
6LxiLdPzEpBxGNwMGiXJ53fb27wGVj1ZxH7GNvzZvPZN,enbgi7fxssvuakatdhja7merx6saq2ihqo1z9k9gs3kx,10172.0,-666.11,-1.46,-869.01,-1.9,35.14,26.0,48.0,100000.0,720,139.0,0,-0.9251527777777778,0.06666666666666667,0.5416666666666666,0.5416666666666666,138.88888888888889,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6nKzBQaJdhFmbvxk6CWpFseesQpPrUux1ANyxnbM8k5h,bcviecp8byqg41qhyycqizjh9pvm8nsiqwppin9y6n4u,10105.0,6477.4,54.31,0.0,0.0,54.55,6.0,5.0,34000.0,66,515.0,0,98.14242424242424,0.07575757575757576,1.2,1.2,515.1515151515151,Momentum Trader,0.3606921843434343,True,0.3606921843434343,0.0,0.0,0.4871010409021664,0.0,0.5128989590978336,0.0,0.0,0.38825,0.33090712121212124,0.796,0.44984135479797976,Medium-High Risk,Low
6orMyuKZFcA9n7bLbAzM247y3hHnBNyh7JtUnLttS9XQ,6gdrrenvfyjqdcugmrkdg2ju7uj8ncvbt2ukal2mdj1l,23146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,3,7700.0,0,0.0,0.0,0.0,0.0,7666.666666666667,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6P7DLarSJoAxbHjArS1nq3iTjoGCAeUbBjH2WC39pwq7,94fd4trlwf9whhttisyn8pczqsbkmbnd2mvdbyywudu9,-154.15,-1055.8,-2.56,19.22,0.05,13.33,18.0,117.0,81000.0,570,142.0,0,-1.8522807017543859,0.20526315789473684,0.15384615384615385,0.15384615384615385,142.10526315789474,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6PK7XmnUrxU5XDoWt1Ae55n9fJKyTY2JFibMWUFK9nQG,epvwqejcnenvsnyecma2955bgtqjk2ptxuggrvtiffg2,26432.0,-3725.8,-30.6,-2258.8,-18.55,0.0,0.0,6.0,47000.0,49,949.0,0,-76.03673469387755,0.12244897959183673,0.0,0.0,959.1836734693877,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
6Pnd68jMMxcWJFu2s4cEN4kmjaMGfM6gNeYC4uub46vx,22wrmytj8x2trvqen3fxxi2r4rn6jdhwomtpssmn8rud,77874.0,0.0,0.0,34127.0,49.93,100.0,1.0,0.0,146000.0,4,37000.0,0,0.0,0.0,1.0,1.0,36500.0,Risk-Taker,0.35293316666666663,True,0.35293316666666663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45191600000000004,0.28,0.38400000000000006,0.37685971666666673,High Risk,Low
