"wallet_address","token_address","gross_profit","realized_profit","realized_profit_percent","unrealized_profit","unrealized_profit_percent","win_rate","wins","losses","trade_volume","trades","avg_trade_size","is_bot"
EcMXEHFS6ThGEiqsaM42wwRi8sXPXM285R3JJbWHZfVk,"58fzjmbx5patnfjpqwwsqkvfprkptkbb5r2vcw4qq3z9",3128702.00,-70898.00,-0.24,-194554.00,-0.66,38.36,28,45,61000000.00,138000,440.00,1
Ed6PsiP83hg569ghEtRAyhUiwCY1Q2LsGd62aqHMxH5Z,"6gdrrenvfyjqdcugmrkdg2ju7uj8ncvbt2ukal2mdj1l",25001.00,0.00,0.00,-2913.10,-15.79,0.00,0,1,43000.00,8,5400.00,0
EDXHdSFdadFbYFFjxPXBqMe1kCEDFqpPu552uvp48HR8,hiz4zzettqbqiucswhk6hxxnvm6k7q6x1xhabax1jww2,84223.00,-3419.40,-3.70,3.99,0.00,29.17,7,17,264000.00,1000,259.00,0
EEuGntsEfFmtvmPvhEQGD2UgkaMSRPvabKyaUb6oBHxN,j3s2eabdxatejd9nghavsrv88pugsqwmrggywxoel587,4865.20,357.33,17.80,22.51,1.12,42.86,3,4,8700.00,27,321.00,0
EfK7qgHHcrWd3EzKrUdyGRGQn8bav6SWpPiiJG4Qzjw,"2r8ukqj5acyw4g54vccgnwfbhyctjheyztzevwwueqdm",1290.70,-103.83,-1.52,-27.51,-0.40,33.33,1,2,15000.00,60,248.00,0
EfS3Nm58Ta4n3cRktWhdJGGA4zF7ynaDZwQJSB5cZBHa,fkfrk3wdagxokysr1fpggcdeegkv1b1yynx9ykvpg3jg,15593.00,0.00,0.00,0.00,0.00,0.00,0,0,16000.00,5,3100.00,0
EfXsKpLEyos1pgDRYbYiE7sGjBCu2HXjUbVVYixLNw3x,"3xrlc6r3jvu9t5mecgcg8zggrfr8kcefymabyjvxxk6w",68906.00,-4980.40,-5.71,0.00,0.00,25.35,18,53,243000.00,989,245.00,1
EH7K5oUEL6pHkk6JTPfmD5RfTAKWVsfD7sU2qBuRNfwE,hnhpjpjgbg2kwnimtnw8cvbhvk1hfog3rc3kjnyc23td,1041339.00,101.13,0.56,-70.86,-0.39,69.23,9,4,1100000.00,129,8300.00,0
EHg5YkU2SZBTvuT87rUsvxArGp3HLeye1fXaSDfuMyaf,hiz4zzettqbqiucswhk6hxxnvm6k7q6x1xhabax1jww2,106942.00,19526.00,12.42,-707.34,-0.45,46.34,19,22,412000.00,551,748.00,0
EiiAnQsfcruxHFkDabAmH4gzqLUZoEVwRuqEFQGP11xw,bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,9118878.00,-1048480.00,-10.89,5240.80,0.05,33.33,11,22,28000000.00,15000,1900.00,1
EiinhnXLm3Dg1AEwzPST9WvxZv3R9cQ8BdTg8AVnZAxA,"4xuurg5a7vhpotaahf5fm9ycppbcwdnjsmmyu61sh6qr",19049.00,5732.40,160.48,0.00,0.00,100.00,1,0,26000.00,7,3700.00,0
Ej1ckSSumxx1Yh6vDwFuJLVAUg77XE6HpC45r4P6Uw9a,"5jn7rnf7cdzcwsgqjmnszuux7gsrpwfjkkjhejhkgijc",39602.00,-15925.00,-18.90,0.00,0.00,28.13,9,23,208000.00,172,1200.00,0
EjpGQGbzP55i7Ph4gdNB88JYid3hDpAupkmisC5RUNUP,"2r8ukqj5acyw4g54vccgnwfbhyctjheyztzevwwueqdm",14854.00,0.00,0.00,0.00,0.00,0.00,0,0,15000.00,17,874.00,0
EJvokC7vFEubsdEmJX3do1FgfwdUSDYZKGVa5MMs2isA,dmu6p74f6qkrdnd83ryxy5r6szbhgpxfzwbc5dthepff,26587.00,23106.00,6.58,-7029.50,-2.00,28.85,15,37,712000.00,308,2300.00,0
EjwYJMj7wyP9w29WttYBSfh4dfFSuCFiSpAmjhiU72yp,"3sjnocnkkhwpvxygdtem8rccihsgc9jsfzuuazkbvrvp",488141.00,4193.70,0.05,45382.00,0.58,38.89,21,33,15000000.00,83000,182.00,1
Ek9SrZe8KJ3BcTde67XZGxya1iBguw7QMiKVsiiaYkCF,"52flwrtxbq3ej3qc6vbyrdzoykogp3jsxxhygue9r5v",7094.40,6884.90,28.39,-382.73,-1.58,55.56,5,4,51000.00,124,409.00,0
EkdufwKmdQkdB9U2a564uTPnufWhJtCNszD15ZYWrj3k,"52flwrtxbq3ej3qc6vbyrdzoykogp3jsxxhygue9r5v",17931.00,2769.00,3.53,-603.77,-0.77,35.38,23,42,161000.00,245,657.00,0
EkmUUB5sy4fEnWw5Uk7vjrRbPa4ezokSGktLZvifukzd,"4ekv3ysaehkqxcerltencrybaxnesad8t8pcg9agjdst",25051.00,21331.00,32.64,310.13,0.47,47.06,8,9,142000.00,99,1400.00,0
ELgjfdthFSik2hBREipTdafzzh1qwCXPaBkpG9wSa572,"48hfmdnyynuat6r2tdtp2ljan3rcpoypai3pakvzefte",-6097.20,-47219.00,-19.45,-2008.60,-0.83,16.33,8,41,473000.00,376,1300.00,0
EnVeVJPxjRuFTdQsVys5e4PK7LZtFwJE9Qcow2tEHvCc,"8gahtmxsxnmsx4dtwrgwepro3khn9regldjy8xq9c5fr",20437.00,-19775.00,-12.04,-10.12,-0.01,34.62,36,68,349000.00,551,633.00,0
Eo5TAoWtJDR2cqHQ6K5XYJUNGRQ1GTy87QSWhuWXn1qD,"5wnu5qhdprgrl37ffcd6tmmqzugqgxwafgz477rshthy",38660.00,-122824.00,-25.02,-12913.00,-2.63,30.43,7,16,983000.00,689,1400.00,0
EokUVZ8ixAvMcLgQ7wQxTJxd4JC5WfQWeFabfZhVrVFY,"5hk4wsubzxqzvgn2q6jqhhqb7gmzwilwrkngobytvdhg",42227.00,20424.00,6.92,10821.00,3.66,48.21,27,29,591000.00,1800,323.00,0
EQ7bQnvdnr4qpwpYRJsPQgqdZH9Qy96kJL7s1JYBdWMH,"69zvrff9k7c9dsrtouisoekc7g5lm1gz4mokgrjghsjv",71616.00,-3787.60,-28.49,12.12,0.09,33.33,1,2,96000.00,41,2300.00,0
EQFPNVKK9BP2SZjiLZmi8oabeE3z4UCuS2Q6ZFAVx5t3,lat4msxv2gpyjqsucbz7xmv1g7deotoxvbf4pevl6be,22157.00,2859.60,21.65,0.00,0.00,100.00,1,0,49000.00,17,2900.00,0
Er9CHXphBnXCAJwUQsZYBfZL3yV8jCP83SpaqoBMDsoo,"83g6vzjzlrcnhbslatj94vcprimyyqwun6zfl11mcadl",69551.00,-17469.00,-37.55,-6671.20,-14.34,12.50,1,7,145000.00,33,4400.00,0
ER9x8HcnJjMi5T3m9u6gnPiKqgKbszCJ34rAxnQuW5KA,j3s2eabdxatejd9nghavsrv88pugsqwmrggywxoel587,58606.00,-9.69,-1.07,-24.24,-2.67,20.00,2,8,60000.00,902,66.00,0
ESCxSFbKWMWZbR8nxxAPYmYhR3yfEr6MLVzSh1RK9gUQ,"7rnh8h2bhutyympxyxjwphh2ks7dx7kaan2t7yse8ymr",17258.00,17258.00,20.65,0.00,0.00,77.78,7,2,184000.00,149,1200.00,0
Et6DgJN3jr1QzbujE3PyTt4aaTfnHKuUbf7aeDvhFbNu,"4xxm4cdb6mescxm52xvyqknbzvdewwspdzrbctqvguar",235617.00,30655.00,3.89,15809.00,2.01,57.50,23,17,1600000.00,774,2000.00,0
EtaEri9SPJcy3JmUAyRVNeaqP4CLECKPW8FfPi5TXm4b,"5dt1rtljtcozawmrahpinwiffhjhswnxiwq3f2w7zshn",135458.00,-231.08,-0.35,0.00,0.00,34.29,12,23,267000.00,429,622.00,0
EtkiAKW8PHyan64kHnJUbc5H8VgCLVLr6d4159R7cBuT,"3xrlc6r3jvu9t5mecgcg8zggrfr8kcefymabyjvxxk6w",859.56,-2429.50,-3.92,-1999.50,-3.23,21.05,4,15,122000.00,155,789.00,0
ETLUWTmKqy6m7LKAPz68ZLnznDiCiqDRD7TJtV6eSWUE,enbgi7fxssvuakatdhja7merx6saq2ihqo1z9k9gs3kx,5606.70,-1222.80,-1.08,-2297.00,-2.04,37.50,24,40,221000.00,795,277.00,0
Eu4DNnkPbV9kMj81FwaZMHPqAHsBAVrwbtjGfKdRhVzh,lat4msxv2gpyjqsucbz7xmv1g7deotoxvbf4pevl6be,7516.80,-9290.50,-37.44,2949.30,11.88,33.33,1,2,50000.00,18,2800.00,0
EuP1qxJ3CfM5CohSq9wkYJh2JcCUQGuCxc9UYAGqEri2,yrrustgpugdp8bbfosqdefssen6sa75zs1qjvgnhtmy,289359.00,48205.00,8.11,18332.00,3.09,57.14,12,9,1400000.00,2100,641.00,1
EuWbAc5zTpRzTpxx89RhQGZnvPntyrTSQozkLs5QwyH1,"4w2cysotx6czaugmmwg13hdpy4qemg2czekyeqyk9ama",348011.00,0.00,0.00,2907.40,25.45,33.33,1,2,359000.00,40,9000.00,0
Ew2fJevFc962cPRBbBFxPj5xzdxz9AAGRh5Tju4cLLrD,k6faeyhobwjmcdp6wozwzh4wq8aqw24y8rc8gmv6sxz,2670.90,-81.36,-0.30,0.00,0.00,50.00,8,8,57000.00,57,999.00,0
EWJuYRkYc5rPRFoRkuuevVRwrkXBQgEQttwFXqDzG3Hs,hwshel812jwxxaza9epv8wu1e9apkr6d3vy5ecfsvpje,12410.00,-23614.00,-50.14,8.94,0.02,14.29,2,12,103000.00,81,1300.00,0
EWkGyhD7XEgzJsutnTmN6qCobBBhMuDukaGXUmMhjM7f,"8q1yvtrv5wlt8gacj83idppw2rrxetwamhjxszvo4pvd",7158.40,-1583.60,-1.86,-6742.30,-7.91,32.00,8,17,149000.00,78,1900.00,0
EX4kQcPVL8rgA5AyjNvnB35uFTwzESZUvprqWBbjEqbp,"9mxxzyyszfbu6cvn57hkrrgkxfhgk5pytlbqwhzrcczt",-25885.00,-34443.00,-23.05,-1992.60,-1.33,7.69,4,48,265000.00,746,355.00,0
Ey2mBCT8G7AheC5husDVdQU2QzYXetr2KaUsNzbvrq1o,fkfrk3wdagxokysr1fpggcdeegkv1b1yynx9ykvpg3jg,18737.00,-4644.30,-33.80,0.00,0.00,0.00,0,2,46000.00,14,3300.00,0
EyWT5y7LmUa4G2Fhc7PAMXTiv9GFnxWwEZeUHc3EduR6,bcviecp8byqg41qhyycqizjh9pvm8nsiqwppin9y6n4u,83471.00,-4944.00,-26.81,0.00,0.00,31.58,6,13,120000.00,104,1200.00,0
Ez2jp3rwXUbaTx7XwiHGaWVgTPFdzJoSg8TopqbxfaJN,"61k5vczcbdxpdd8evk6kq4efdgxc7ktrneyb4zwettsx",286760.00,162270.00,14.04,10136.00,0.88,51.94,174,161,2600000.00,2700,938.00,1
EZ9KL8uy7GW5b5S7mMp4VQyGTK9tkrVBDjLn8iyWB7z8,"5hk4wsubzxqzvgn2q6jqhhqb7gmzwilwrkngobytvdhg",16000.00,-540.07,-3.85,0.00,0.00,0.00,0,2,36000.00,23,1600.00,0
EzyaWQsAfxE6GLaXD4aeouXhiPUYv6PFKgoD3aV8U8a1,gnyxamygf1iivijdpqkegifxbtmfxmd46bgfnh3xh9rj,4851.80,1485.50,32.38,166.15,3.62,50.00,3,3,14000.00,30,453.00,0
F1P4erKGmGPVSx33DMfy8og1wVsr5LbYswp5weTD9ho8,"5hk4wsubzxqzvgn2q6jqhhqb7gmzwilwrkngobytvdhg",18399.00,-11909.00,-8.41,22024.00,15.55,33.33,5,10,258000.00,170,1500.00,0
F1vJpFQrct5GYGgM8zugTrVw9VYk5z3SnxY238jiKMhF,"69zvrff9k7c9dsrtouisoekc7g5lm1gz4mokgrjghsjv",147407.00,-2189.20,-0.70,163.36,0.05,50.00,4,4,751000.00,233,3200.00,0
F1vqnpHX5toCPNMfN2RAEyRGiTH9ZUfqbTCPhfRbKaiy,cpsmssqi3p9vmvnqxrdwvbsbcwyuhbggncrw7morbq3g,50683.00,13050.00,10.95,-34436.00,-28.89,27.78,5,13,236000.00,226,1000.00,0
F2eRjiUJXnWbeoLoxV2qtFqzFhfsZXHFh4fppS83G4fj,fumjacuaarcubd4dpwycmivs3sjabbb4vyw7auygwxxh,34669.00,34312.00,98.02,1777.00,5.08,15.38,2,11,95000.00,83,1100.00,0
F3EeSZ9rtiEnbgVZToRFi6aFEj5mtYjEN11zbKRCqdpd,"9vix1vducteoc2wertsp2tudxxpwaf69aeet8enpjpsn",150769.00,0.00,0.00,33055.00,173.18,100.00,1,0,170000.00,18,9400.00,0
F4fipoK83J3diKFTRL9ZHg7ythtCAyG4EbhGnWUqWzkH,fiovvnhbghitj5ozudrdzm4ci5reeugua9ds3cvaxsdd,3836.10,0.00,0.00,0.00,0.00,0.00,0,0,3800.00,18,213.00,0
F6MmiLD7azY87uijwqNWN8DeG53eDuAXHZLupudExbCP,"7rqd8fhc1rimv3v9edcrz6rnfsjn1puxm9umjaurjrnj",194037.00,-12120.00,-8.48,-3963.30,-2.77,22.22,2,7,452000.00,119,3800.00,0
F7gCwFf8MYNraixX3PU3RvpsvTAUhY3LWvX2FL1TG6Uy,"9gjtvvwdcbw4zhx7nxcgct62ff7cbnfvcetvsbkttayb",26247.00,16216.00,8.82,-1430.00,-0.78,50.00,7,7,364000.00,167,2200.00,0
F8jUkRXD6DM2TZfntQiHm6h74o8PaQyPJFxiiNUg93rQ,emb95ywjfmu5p2n9ee7juesbgkmgxwsampzcrz9riths,6979.50,5620.00,65.80,4902.10,57.40,50.00,3,3,22000.00,99,220.00,0
F9EHHBkZ7i78FS6PQy4JyAoXZaaPzSRK5N7tkN5oRENr,"8j4th92zkmaolje8ucvetjbpkxnx7sdk5pxvp93hgk3f",22210.00,260.64,0.76,-2.23,-0.01,40.00,10,15,90000.00,236,383.00,0
FArZmZH3emLt2u3v6fuUCqLB6Zo9U5aqC958gTuqZdmo,"5wnu5qhdprgrl37ffcd6tmmqzugqgxwafgz477rshthy",21736.00,-304345.00,-53.02,-5996.20,-1.04,22.22,4,14,1100000.00,262,4400.00,0
FateMietcaAAUvfQDHnnPDGmeYme7mvLqFYvLomWEmNw,hiz4zzettqbqiucswhk6hxxnvm6k7q6x1xhabax1jww2,47124.00,-10923.00,-6.19,0.00,0.00,50.00,47,47,400000.00,936,427.00,0
FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,b4vwozy1fgtp8selxsxydwszavpugnj77durv2k4mhuv,1922257.00,-55208.00,-0.71,-25143.00,-0.32,71.36,284,114,17000000.00,43000,396.00,1
FCXnwmVG1CnQswEBRBX74Vz7Xbu9WYFB4J6GR2Ymnwpr,fbzsqpaygqjpmrt8l33qngwv6bcatx6xcjmtpvcw3gdz,208978.00,5725.30,0.99,3910.00,0.68,29.29,29,70,1300000.00,922,1400.00,0
FDcMd2X6jtYJf2AkP5VmuFqw84rtKysnWYXEo2Kejxq5,"9d9mb8kooffad3sctgztkxqypkshx6ezhbkio89ixyy2",12485620.00,34284.00,0.06,-22620.00,-0.04,48.66,273,288,130000000.00,172000,756.00,1
FevapEoT6zwrvLkYrSdPoK7gTBDP8sW2s5PVNd7DFN1Z,"5x1ksxxztzgyjlpm15as2crth5uowj4blzwvprp4xnml",384.47,-2300.30,-4.50,-30.46,-0.06,40.00,30,45,102000.00,613,167.00,0
FFJ4EMvzN2bhAzTnvG55hFocmZMLT6YFkVqh1kD7HwxR,"9mxxzyyszfbu6cvn57hkrrgkxfhgk5pytlbqwhzrcczt",7812.90,316.13,0.72,-187.61,-0.43,20.00,1,4,92000.00,130,705.00,0
FG4RiV4oXck9DNFXfCiqb2Fdjr1U1cCPz9GN76Uhvm9Y,"7rnh8h2bhutyympxyxjwphh2ks7dx7kaan2t7yse8ymr",8717.90,8717.90,13.61,0.00,0.00,46.15,6,7,137000.00,92,1500.00,0
FgAcftF1NhK3XX7oCUvzvW35ts5Enu3kvnPqSEkGbKhF,"58fzjmbx5patnfjpqwwsqkvfprkptkbb5r2vcw4qq3z9",70073.00,8207.50,163.54,-1.09,-0.02,50.00,1,1,80000.00,4,20000.00,0
FgiX6EXxbtQuiffNpnhM6CYN2EwNFaCqrngwd6wNXNrL,a143tyyy9h9mzksvbkbfqvbik3rdurpfbdlttfswnvua,4233.90,-40.40,-18.50,0.00,0.00,0.00,0,1,4700.00,4,1200.00,0
FHQESht4Qfuru8sZjiJWK9wg9wuj9Rxf3HqUhmpeH7tB,"6xqbcfhu453fk8ftq525r3nzqsu2ok7bcgxnxcuzzbde",11425.00,1039.40,7.29,0.00,0.00,44.44,20,25,40000.00,142,281.00,0
FhRiiVdT5Q2NDb6szFyETdyZK9Ui2e84Mi9qPNhV8tTK,epvwqejcnenvsnyecma2955bgtqjk2ptxuggrvtiffg2,735984.00,107.93,4.03,0.00,0.00,50.00,7,7,741000.00,3600,205.00,1
Fi2CXT5oo4M8GvSxrYjaTkhFsUBmLHKZPwZejQ2wMT3u,hgrvezf83hm2x5hovx9ec2cbiajtmwfhk6vcuplh4ydy,30726.00,-156.29,-3.58,133.24,3.05,50.00,3,3,37000.00,35,1100.00,0
Fi6sK91bXEDA1tYYKLfWJw694biXAZiJdoVP1iBmqGz9,"6hfajiuutxfzefmdkqsnbvfe6i95nh2wuvj5dwmf7gtw",84850.00,-6847.70,-9.23,25050.00,33.76,50.00,1,1,184000.00,20,9200.00,0
Fj7sRd1dUmiXEVdZq8hhyA7uQKnTUKZZXPpVGYi2tAri,e9ogc72mzwyqmzr5ggb9daogyrssr3uhfwhg1l75rzve,107895.00,-24720.00,-5.74,568.43,0.13,31.25,5,11,964000.00,538,1800.00,0
Fj8yKjHBFLoTe5YanEAcVuQhBk7xT8Gqetpb1Ld5138n,hwshel812jwxxaza9epv8wu1e9apkr6d3vy5ecfsvpje,8952.20,-1882.90,-6.10,-4974.90,-16.13,11.11,1,8,63000.00,74,845.00,0
FjmRj8y9xfDaj5Aygq88t5jAFbpxrbZ16JNPPG1sx9FQ,grk5zr5lbnwlsda45pskc81dmn9ycmge5cirxujthkrl,35123.00,288.66,122.49,0.00,0.00,50.00,1,1,36000.00,12,3000.00,0
FJPGtj66HPgqo3Qmjr3EkLa4PY4BrAJB3yobbThZYuxW,"7cckzmrxbpfhwyzgpqpukl6beywaetsnhwnwe3jenevc",94818.00,0.00,0.00,0.00,0.00,0.00,0,0,95000.00,36,2600.00,0
FJqPD6gF5iPCCyR5eaK7sBR7cnC32LBAsmgVGpzN5QEh,nn9vmhjtqgg9l9f8sp3geufwc5zvuhradcwehh7n7di,225312.00,-4779.60,-14.87,0.00,0.00,31.58,6,13,290000.00,129,2200.00,0
FLzPDsoV2LyErTSag77AMLNZ7yE878pahiDADxTkx7ss,"47anmr2xe2pe8t8rmcctugagvyqn5f4ecgyf9vfruzcv",8181.20,-44795.00,-11.81,-6172.90,-1.63,36.67,11,19,759000.00,381,2000.00,0
FmD6ks1dcj3Gecahg9yD8AG5gcSF2MWzP82FztaNB2HL,k6faeyhobwjmcdp6wozwzh4wq8aqw24y8rc8gmv6sxz,15688.00,5353.10,27.24,-683.33,-3.48,35.00,7,13,49000.00,252,193.00,0
FMrLCzfeRZLiawdoj7PRiAyo3kwbYWJ7XWQXgxmeHr8w,fiovvnhbghitj5ozudrdzm4ci5reeugua9ds3cvaxsdd,28358.00,10440.00,9.39,0.00,0.00,64.81,35,19,250000.00,231,1100.00,0
FncXQcuxnv6QYH9pDpJWWcD8uAwE78JVynoS1SXysi9d,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,117348.00,0.00,0.00,-13.35,-20.63,50.00,1,1,117000.00,88,1300.00,0
Fpbb53FAChzPwU6PmVM7Ff3teDkW5UYMiNX4z3kvyHJk,"7cckzmrxbpfhwyzgpqpukl6beywaetsnhwnwe3jenevc",25248.00,-37773.00,-20.67,-1126.70,-0.62,26.67,8,22,360000.00,262,1400.00,0
FpD6n8gfoZNxyAN6QqNH4TFQdV9vZEgcv5W4H2YL8k4X,"6sekz73vph5afymqtzav6h5vaqqlz2c8wqecq6mhlqfk",156189.00,-26322.00,-5.35,-8480.80,-1.72,32.11,35,74,1100000.00,847,1300.00,0
FpffZfdGStkJtB8RV8bt1msJVMUAjYSCYFPt6Aem1Ahi,hwshel812jwxxaza9epv8wu1e9apkr6d3vy5ecfsvpje,11236.00,-1056.80,-16.65,0.00,0.00,25.00,1,3,24000.00,17,1400.00,0
FpP5K1x7ETZcdA13L64pyuwnRS3PafEh6uhKMBJc2yXL,"58fzjmbx5patnfjpqwwsqkvfprkptkbb5r2vcw4qq3z9",307391.00,332.29,0.37,427.01,0.47,48.15,13,14,425000.00,848,501.00,1
FR6D4oNcsSAzRT185QTnJY5Qq6d4uuKbVDEJNgTnMWWi,hsemlnpwz3fk9innmpucxs6nsqoi7y3n941exyz9anbq,147913.00,0.00,0.00,0.00,0.00,0.00,0,0,148000.00,32,4600.00,0
FRa5xvWrvgYBHEukozdhJPCJRuJZcTn2WKj2u6L75Rmj,"4sbywy5uuxybwuj8fwhdfxun6mbtacrqbjwiz9mxworp",58204.00,-64795.00,-19.11,-3680.50,-1.09,33.33,12,24,722000.00,369,2000.00,0
FrU4yp9FLA7EEnKCimXgNTSAuUDCK2f2awji3bGkTVke,arncjtbx6tmf6g8fec2hxyrd7xdypnudexurz1ewszaw,30299.00,28940.00,23.20,7203.30,5.77,38.46,15,24,242000.00,352,687.00,0
FSbRfkfemuTr2uX3fewFavCh8iDUBTkHHtBaUYzqdTmE,q2sphpduwfmg7m7wwrqklrn619caucfrsmhvjffodsp,659435.00,-10659.00,-0.45,12573.00,0.53,53.66,22,19,5100000.00,134000,38.00,1
FSPptHtH3AD7sJQWdbSoGkYs3eTAC26Bm6dSsBdUwq3Z,arncjtbx6tmf6g8fec2hxyrd7xdypnudexurz1ewszaw,8161.00,2434.20,9.56,0.00,0.00,38.18,21,34,59000.00,611,97.00,0
FSuZAHtzGDzj2wn4SPmE32qeF5MRUJek6SmDg2n2YDL6,"8s1xuyxblz4amd58hburi87czn8ihcofsqxkxzhscvqs",54753.00,-611.86,-33.40,0.00,0.00,0.00,0,4,58000.00,86,679.00,0
FTg1gqW7vPm4kdU1LPM7JJnizbgPdRDy2PitKw6mY27j,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,435769.00,-76780.00,-14.56,54418.00,10.32,40.48,17,25,1300000.00,437,2900.00,0
FTq4e9KFZuCZHtkJqAfCrbmQvS3HFCGNcnVMA8HJAdrz,"4bn7ow3iynapgdhwhs8zlvw8ytuutboqdn95rfeusr9d",1235350.00,-272.26,-0.98,-1076.30,-3.89,16.67,2,10,1300000.00,4400,289.00,1
ftRdqhTGEst8kMRKGnRVydzRAKTmoBB768byuErd5y6,"2hplggfkagpkxuj7hu1qxl1dnhxvdnjbjmsgna15unec",6403.10,2289.20,59.54,0.00,0.00,50.00,1,1,14000.00,34,415.00,0
fTXjSj7XRkEP1MQDnaQUxwFYwhkHbic7kV53pPTJuw3,"7vbqtbxevphssw3iuebvczrqo322jnjujun6scdcxr6t",7438.40,3195.90,12.44,0.00,0.00,100.00,1,0,59000.00,62,949.00,0
FurSZrUtX8s7s7JSjrzwF7npeJ9vnhpHNEMkMrYiLSBJ,"83g6vzjzlrcnhbslatj94vcprimyyqwun6zfl11mcadl",11147.00,-74092.00,-45.39,8267.40,5.06,14.29,1,6,327000.00,50,6500.00,0
FV1r15rbNKkJanXLheoJA7fXEq6NDuMJ3bukXuhJWyV1,b4vwozy1fgtp8selxsxydwszavpugnj77durv2k4mhuv,4335221.00,-360539.00,-3.54,-176413.00,-1.73,43.18,19,25,24000000.00,39000,605.00,1
FV2X59BaYLNGoZmHsr9dhgA1ag74wTAtkPfdt2nesSer,"3xrlc6r3jvu9t5mecgcg8zggrfr8kcefymabyjvxxk6w",2125.40,-2072.20,-31.76,0.00,0.00,25.00,1,3,15000.00,34,446.00,0
FvYn8QWgrkR2YWjwCp5VAkbEJ8MdZ321jfovgZ3KsNxU,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,130532.00,85863.00,56.63,2852.70,1.88,19.70,13,53,409000.00,305,1300.00,0
FWBZdJEiYzDaNuT3ehcqF24DhSZRMZ4mLU7VJiYibGqx,"8gahtmxsxnmsx4dtwrgwepro3khn9regldjy8xq9c5fr",407138.00,18801.00,1.00,-192702.00,-10.22,35.26,140,257,2900000.00,1500,1900.00,0
FWoAJiN7vP7XLxgvgEFJWVXN4UqK16H1Z67R9FcfNJYB,bcviecp8byqg41qhyycqizjh9pvm8nsiqwppin9y6n4u,77610.00,-1890.90,-11.24,0.00,0.00,33.33,5,10,111000.00,91,1200.00,0
FWqwp55SiyoQR1z24FRhFDamjB5ZycmmCDjTZC3z4B19,"4w2cysotx6czaugmmwg13hdpy4qemg2czekyeqyk9ama",462856.00,-18941.00,-11.35,6913.10,4.14,50.00,1,1,789000.00,42,19000.00,0
FYW72hfXJn98Y2pQMfUvCTLZARqsjJjVUX8B4kEpffsp,"6gdrrenvfyjqdcugmrkdg2ju7uj8ncvbt2ukal2mdj1l",24143.00,0.00,0.00,0.00,0.00,0.00,0,0,24000.00,2,12000.00,0
FZegqfzq4VGB4woZB5p93KVqDy3er6PSGUHYca4cofi1,dxuzkwqyuyzmjqhpjedvanghng4r8vq2om6dyry3q2kz,16901.00,0.00,0.00,0.00,0.00,0.00,0,0,17000.00,1,17000.00,0
FZU5bqYanpBuBzGDHshQL9rZb8PYS45tyP9q44eQpGsK,"4bn7ow3iynapgdhwhs8zlvw8ytuutboqdn95rfeusr9d",3546474.00,-310.60,-0.39,-7659.00,-9.59,7.69,2,24,3600000.00,8900,408.00,1
FzZ57wFy61Xz917Nk2dJgtfabdXxcNxYbuUf3RExLQh1,"7plwmfkbjwc1zmfhulxeynvcwfwxtw7karcjyrq7yl9k",17493.00,11925.00,21.65,-10961.00,-19.90,10.00,3,27,102000.00,98,1000.00,0
G3ztVULQTspy6wBwKVtGHMfX3GBi1FtsfQHzz3RU2bon,"58fzjmbx5patnfjpqwwsqkvfprkptkbb5r2vcw4qq3z9",154101.00,-7292.90,-1.28,34688.00,6.09,50.00,1,1,1100000.00,2300,485.00,1
G4ZWrLSqLp5kk8b2KVDafRH3ymv1FvjkpHKiyDbaRp5M,edpqmvu9okrtnkn8k3tvqwpew6uadexbemdpn7y3hvs2,7389.00,3734.30,8.53,780.28,1.78,44.00,44,56,88000.00,483,182.00,0
G5BgTp5n4B2e6Z8yuzuPuJPTSJbs7P5yvxxrUcX7LQGc,"7rqd8fhc1rimv3v9edcrz6rnfsjn1puxm9umjaurjrnj",83746.00,0.00,0.00,-860.49,-24.74,66.67,2,1,87000.00,39,2200.00,0
G5nxEXuFMfV74DSnsrSatqCW32F34XUnBeq3PfDS7w5E,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,-32457.00,-132270.00,-12.03,-34998.00,-3.18,31.48,17,37,1700000.00,241,7200.00,0
G6daHdemg7W5mXX7fDNVx1EYsiwT1Xtr7d2foL2kScfk,"6bgnw8p1snpvwobmhbaffewh726gzxlyudizi31xurv3",16937.00,4895.30,4.29,-814.83,-0.71,37.84,14,23,241000.00,386,626.00,0
G7rs4zQzsrcVrDrPqnRX9i7jUYvnZ5ogMEoZoNq2XnYi,dmu6p74f6qkrdnd83ryxy5r6szbhgpxfzwbc5dthepff,42795.00,7144.30,8.05,-2744.10,-3.09,39.68,25,38,202000.00,496,406.00,0
G8knMwU5kQ8XYEbEC9QJ6amC5FYw63vBfz2u3NHrVqVd,hgrvezf83hm2x5hovx9ec2cbiajtmwfhk6vcuplh4ydy,33642.00,-3755.30,-6.47,-3472.50,-5.98,38.24,13,21,125000.00,205,612.00,0
G9J6vKowvpnZUEEQr2DAjqdKUvZW8ceoTzv6QrMZYP22,"6sekz73vph5afymqtzav6h5vaqqlz2c8wqecq6mhlqfk",-2368.30,-2368.30,-2.83,-46447.00,-55.54,0.00,0,5,111000.00,53,2100.00,0
